1	0.643962442875
2	0.320094943047
3	0.0338704548776
4	0.109354846179
5	0.0142138367519
6	0.40856680274
7	0.0164548270404
8	0.0156662520021
9	0.16931502521
10	0.0807761773467
11	0.067269846797
12	0.594018340111
13	0.37455946207
14	0.137344256043
15	0.120155341923
16	0.0444071553648
17	0.31735688448
18	0.282891184092
19	0.0569362901151
20	0.0126937758178
21	0.0533450394869
22	0.00574416201562
23	0.0200292803347
24	0.0677135288715
25	0.259273022413
26	0.566378593445
27	0.123457878828
28	0.00514536304399
29	0.0656350255013
30	0.0526621602476
31	0.0259954798967
32	0.084050051868
33	0.0196637231857
34	0.00678752642125
35	0.0987243801355
36	0.28308185935
37	0.0416853427887
38	0.0512799248099
39	0.110225297511
40	0.00472053093836
41	0.286576062441
42	0.0232786014676
43	0.0409331209958
44	0.00725615210831
45	0.527895748615
46	0.181846514344
47	0.00513721723109
48	0.0365996025503
49	0.013091949746
50	0.109327659011
51	0.19206392765
52	0.616009950638
53	0.229540660977
54	0.125755622983
55	0.261474192142
56	0.038674313575
57	0.049143332988
58	0.24832868576
59	0.285593241453
60	0.0457930415869
61	0.0835099220276
62	0.00774930045009
63	0.22023588419
64	0.230132758617
65	0.00772707769647
66	0.165362268686
67	0.0766394808888
68	0.599290311337
69	0.474476277828
70	0.0113480044529
71	0.0273233130574
72	0.0111871892586
73	0.530832409859
74	0.299390763044
75	0.120472431183
76	0.240888655186
77	0.122860975564
78	0.0777242705226
79	0.318696916103
80	0.638594985008
81	0.0591218322515
82	0.239795073867
83	0.248008683324
84	0.0219616051763
85	0.0955145210028
86	0.00737407477573
87	0.0151581810787
88	0.0951340273023
89	0.0858569741249
90	0.131389796734
91	0.68038803339
92	0.493742138147
93	0.0802921950817
94	0.340408980846
95	0.0155912926421
96	0.436084866524
97	0.0167568698525
98	0.737995147705
99	0.0186194330454
100	0.0028274753131
101	0.00935833901167
102	0.5054038167
103	0.354612022638
104	0.147062197328
105	0.0867401510477
106	0.227531865239
107	0.263953238726
108	0.00736681511626
109	0.43685323
110	0.129838064313
111	0.078872859478
112	0.10383131355
113	0.687167942524
114	0.0168095417321
115	0.103960260749
116	0.0280325952917
117	0.047714419663
118	0.417990148067
119	0.155707642436
120	0.0165050253272
121	0.0159601327032
122	0.0241551995277
123	0.00410615839064
124	0.366943746805
125	0.0426473356783
126	0.364346235991
127	0.486239254475
128	0.248062223196
129	0.0110514927655
130	0.00703204236925
131	0.00675635226071
132	0.0823273062706
133	0.777537822723
134	0.00718217762187
135	0.46372577548
136	0.0702597275376
137	0.0367429442704
138	0.109269417822
139	0.0111025264487
140	0.0188076011837
141	0.0548053719103
142	0.00735316658393
143	0.00496895937249
144	0.0216531138867
145	0.0177390500903
146	0.50222158432
147	0.609472155571
148	0.280393123627
149	0.567845761776
150	0.135345742106
151	0.0969763696194
152	0.413782328367
153	0.0310598872602
154	0.20695567131
155	0.229777380824
156	0.0628618150949
157	0.222362205386
158	0.00299472594634
159	0.193835318089
160	0.0202879980206
161	0.00858400017023
162	0.162780299783
163	0.0274617988616
164	0.0144837880507
165	0.00861589424312
166	0.0520922318101
167	0.148578211665
168	0.297492563725
169	0.466598510742
170	0.127681240439
171	0.00579553795978
172	0.00426291394979
173	0.0106247412041
174	0.783460199833
175	0.246692478657
176	0.0811486616731
177	0.0340646803379
178	0.00396957667544
179	0.499279379845
180	0.272420376539
181	0.0683975368738
182	0.00298104947433
183	0.266264289618
184	0.0328267216682
185	0.29598352313
186	0.0150079149753
187	0.00545891188085
188	0.00964293349534
189	0.210285186768
190	0.167767480016
191	0.0512449406087
192	0.910673975945
193	0.311782598495
194	0.00692304829136
195	0.0456569083035
196	0.0828282758594
197	0.0131913879886
198	0.215870991349
199	0.0562521405518
200	0.0110355317593
201	0.0171858798712
202	0.327470004559
203	0.033167116344
204	0.0597086511552
205	0.014599705115
206	0.0330513976514
207	0.30744060874
208	0.00604724418372
209	0.0850387886167
210	0.535035133362
211	0.427725702524
212	0.0363879725337
213	0.455160707235
214	0.0145571855828
215	0.223836928606
216	0.16423407197
217	0.0428914837539
218	0.741456866264
219	0.403300046921
220	0.2158652246
221	0.159843429923
222	0.0379238501191
223	0.279734939337
224	0.0146261397749
225	0.020198866725
226	0.00574713712558
227	0.294124394655
228	0.977467358112
229	0.0350077264011
230	0.687821745872
231	0.373822152615
232	0.422073155642
233	0.553337097168
234	0.262122601271
235	0.0324734337628
236	0.583636641502
237	0.0136252623051
238	0.0113442922011
239	0.0293763037771
240	0.209427624941
241	0.139710098505
242	0.10734372586
243	0.679226517677
244	0.177302271128
245	0.0114190801978
246	0.0542986057699
247	0.0250196754932
248	0.142445445061
249	0.00963002257049
250	0.22436478734
251	0.320512264967
252	0.0667174831033
253	0.0313485190272
254	0.00614682491869
255	0.114436209202
256	0.165378853679
257	0.0274161584675
258	0.019414305687
259	0.035583909601
260	0.0260102972388
261	0.0214831326157
262	0.0477913729846
263	0.163969963789
264	0.51509308815
265	0.261271595955
266	0.00896224938333
267	0.0285760760307
268	0.428072780371
269	0.0271957758814
270	0.240111574531
271	0.0070701292716
272	0.0850590318441
273	0.00765714515001
274	0.0172821804881
275	0.211330518126
276	0.0101426495239
277	0.0276514943689
278	0.0598780922592
279	0.0368651375175
280	0.0149381300434
281	0.175631806254
282	0.526599824429
283	0.421746134758
284	0.468243777752
285	0.0362404771149
286	0.00439263880253
287	0.0395325049758
288	0.519159972668
289	0.161374658346
290	0.0215037707239
291	0.590756595135
292	0.506138682365
293	0.520634233952
294	0.00851461198181
295	0.0262780599296
296	0.0047729248181
297	0.00988030806184
298	0.464351952076
299	0.0372451581061
300	0.240907654166
301	0.449049562216
302	0.0624612309039
303	0.1753025949
304	0.0250026043504
305	0.0311299748719
306	0.121658504009
307	0.011806092225
308	0.0207823906094
309	0.12859351933
310	0.010925588198
311	0.159093916416
312	0.362779766321
313	0.214911699295
314	0.0337761491537
315	0.116183504462
316	0.377260684967
317	0.00515360990539
318	0.0207396112382
319	0.0233016368002
320	0.0731868743896
321	0.017467122525
322	0.0289210043848
323	0.0265993662179
324	0.315433114767
325	0.0209940243512
326	0.237430840731
327	0.202198147774
328	0.0812198594213
329	0.00996638182551
330	0.0587880983949
331	0.402438312769
332	0.0237283818424
333	0.0100922593847
334	0.343993932009
335	0.0304127074778
336	0.520962774754
337	0.0623532868922
338	0.0805121585727
339	0.0572515726089
340	0.00646959524602
341	0.0149224195629
342	0.133056864142
343	0.175375327468
344	0.0273378007114
345	0.0429645702243
346	0.553287804127
347	0.0221207924187
348	0.0208476092666
349	0.124829016626
350	0.787533700466
351	0.0372805818915
352	0.0517208576202
353	0.0730479508638
354	0.135326772928
355	0.00645752996206
356	0.392840117216
357	0.0318745523691
358	0.0775258392096
359	0.0246813353151
360	0.240501105785
361	0.349409490824
362	0.0390163995326
363	0.00788490474224
364	0.308789670467
365	0.262861281633
366	0.0646025836468
367	0.00676734047011
368	0.0844821333885
369	0.0156835112721
370	0.0248625278473
371	0.00702044321224
372	0.133537769318
373	0.140786275268
374	0.6526927948
375	0.270240575075
376	0.0117013873532
377	0.629182100296
378	0.0275729075074
379	0.105854377151
